0.33,0.17,0.91
0.34,0.17,0.92
0.33,0.16,0.92
0.29,0.17,0.92
0.31,0.17,0.92
0.27,0.15,0.94
0.26,0.15,0.97
0.27,0.16,0.95
0.26,0.14,0.95
0.24,0.14,0.96
0.21,0.13,0.96
0.25,0.14,0.95
0.26,0.14,0.95
0.25,0.14,0.95
0.28,0.15,0.96
0.26,0.15,0.97
0.26,0.15,0.97
0.26,0.14,0.97
0.27,0.16,0.98
0.26,0.15,0.98
0.24,0.14,0.98
0.23,0.16,0.97
0.25,0.14,0.95
0.25,0.15,0.94
0.27,0.14,0.94
0.28,0.14,0.95
0.29,0.14,0.95
0.29,0.15,0.94
0.31,0.15,0.95
0.31,0.15,0.97
0.30,0.14,0.97
0.31,0.15,0.96
0.33,0.14,0.96
0.31,0.14,0.96
0.31,0.14,0.97
0.31,0.15,0.95
0.30,0.15,0.95
0.30,0.14,0.94
0.28,0.15,0.95
0.30,0.14,0.96
0.30,0.15,0.94
0.28,0.14,0.95
0.28,0.15,0.95
0.28,0.14,0.94
0.30,0.15,0.96
0.28,0.14,0.96
0.29,0.14,0.95
0.29,0.15,0.95
0.31,0.14,0.96
0.29,0.14,0.94
0.30,0.13,0.94
0.30,0.13,0.95
0.30,0.14,0.97
0.30,0.14,0.94
0.53,0.20,0.81
0.58,0.19,0.81
0.52,0.19,0.80
0.49,0.13,0.86
0.51,0.19,0.82
0.49,0.20,0.80
0.49,0.21,0.80
0.49,0.17,0.78
0.52,0.19,0.78
0.51,0.20,0.88
0.49,0.26,0.87
0.55,0.20,0.78
0.56,0.20,0.80
0.60,0.25,0.85
0.44,0.26,0.89
0.45,0.27,0.82
0.48,0.26,0.86
0.49,0.25,0.90
0.52,0.28,0.88
0.48,0.30,0.89
0.54,0.26,0.88
0.50,0.33,0.87
0.51,0.26,0.86
0.51,0.28,0.86
0.53,0.28,0.85
0.52,0.28,0.82
0.51,0.28,0.81
0.54,0.28,0.79
0.52,0.31,0.81
0.52,0.29,0.79
0.54,0.31,0.78
0.54,0.29,0.78
0.53,0.30,0.77
0.52,0.29,0.76
0.53,0.31,0.75
0.53,0.30,0.76
0.54,0.29,0.74
0.54,0.29,0.73
0.53,0.29,0.73
0.52,0.29,0.75
0.52,0.30,0.74
0.53,0.30,0.75
0.53,0.30,0.77
0.55,0.28,0.77
0.52,0.27,0.78
0.51,0.28,0.77
0.52,0.26,0.79
0.49,0.27,0.81
0.51,0.27,0.81
0.51,0.28,0.84
0.52,0.28,0.84
0.52,0.25,0.86
0.52,0.26,0.88
0.51,0.25,0.88
0.51,0.23,0.90
0.50,0.24,0.91
0.50,0.23,0.92
0.50,0.23,0.91
0.49,0.23,0.92
0.51,0.23,0.90
0.49,0.23,0.92
0.49,0.23,0.92
0.47,0.24,0.89
0.46,0.24,0.89
0.44,0.24,0.87
0.47,0.24,0.87
0.46,0.24,0.86
0.46,0.25,0.85
0.45,0.23,0.84
0.45,0.25,0.84
0.46,0.26,0.84
0.44,0.24,0.82
0.47,0.26,0.83
0.46,0.26,0.84
0.45,0.24,0.83
0.48,0.25,0.82
0.46,0.26,0.83
0.47,0.23,0.84
0.48,0.24,0.84
0.47,0.27,0.86
0.48,0.26,0.86
0.50,0.24,0.86
0.49,0.25,0.86
0.49,0.25,0.87
0.49,0.25,0.88
0.48,0.25,0.87
0.50,0.23,0.86
0.51,0.23,0.87
0.50,0.23,0.86
0.51,0.25,0.87
0.51,0.24,0.87
0.50,0.25,0.87
0.50,0.23,0.86
0.49,0.24,0.84
0.46,0.24,0.86
0.48,0.23,0.85
0.47,0.25,0.83
0.46,0.24,0.84
0.48,0.23,0.84
0.47,0.25,0.84
0.48,0.23,0.84
0.47,0.23,0.86
0.47,0.24,0.84
0.47,0.23,0.86
0.46,0.25,0.86
0.46,0.25,0.85
0.46,0.23,0.86
0.46,0.24,0.86
0.48,0.24,0.86
0.47,0.23,0.87
0.48,0.23,0.87
